"","geneSymbol","cluster"
"4678","Ndufa6",4
"4679","Ndufa8",1
"4680","Ndufa9",1
"4681","Ndufab1",4
"4682","Ndufaf1",1
"4683","Ndufaf3",1
"4684","Ndufaf5",4
"4685","Ndufaf7",4
"4686","Ndufb10",1
"4687","Ndufb11",4
"4688","Ndufb2",1
"4689","Ndufb3",4
"4690","Ndufb4",4
"4691","Ndufb5",4
"4692","Ndufb6",1
"4693","Ndufb8",4
"4694","Ndufb9",4
"4695","Ndufc1",4
"4696","Ndufc2",4
"4697","Ndufs1",4
"4698","Ndufs2",4
"4699","Ndufs3",4
"4700","Ndufs4",4
"4701","Ndufs5",1
"4702","Ndufs7",1
"4703","Ndufs8",1
"4704","Ndufv1",4
"4705","Ndufv2",4
"4706","Ndufv3",1
"4707","Neat1",6
"4708","Nebl",9
"4709","Necap1",1
"4710","Necap2",5
"4711","Nedd1",2
"4712","Nedd4l",1
"4713","Nefh",4
"4714","Nek4",3
"4715","Nek7",1
"4716","Nek9",1
"4717","Nelfa",3
"4718","Nelfcd",9
"4719","Nelfe",3
"4720","Nell1",9
"4721","Nemf",6
"4722","Neo1",3
"4723","Nes",9
"4724","Nespas",3
"4725","Neto2",3
"4726","Neu3",4
"4727","Neurl1b",9
"4728","Neurl2",9
"4729","Neurl4",7
"4730","Neurod1",3
"4731","Nexn",1
"4732","Nfatc1",9
"4733","Nfatc2",1
"4734","Nfatc2ip",7
"4735","Nfatc3",3
"4736","Nfe2",1
"4737","Nfe2l1",9
"4738","Nfe2l2",4
"4739","Nfe2l3",6
"4740","Nfia",4
"4741","Nfib",1
"4742","Nfic",4
"4743","Nfil3",6
"4744","Nfkb1",2
"4745","Nfkbia",4
"4746","Nfkbib",3
"4747","Nfkbie",8
"4748","Nfkbiz",6
"4749","Nfs1",4
"4750","Nfx1",3
"4751","Nfxl1",7
"4752","Nfya",8
"4753","Nfyb",3
"4754","Ngdn",8
"4755","Ngef",7
"4756","Ngfr",1
"4757","Ngly1",4
"4758","Nhlrc1",1
"4759","Nhp2",3
"4760","Nhp2l1",3
"4761","Nhs",3
"4762","Nhsl1",4
"4763","Nicn1",1
"4764","Nid1",1
"4765","Nif3l1",3
"4766","Nifk",3
"4767","Nim1k",4
"4768","Nin",3
"4769","Ninl",3
"4770","Nipa1",3
"4771","Nipa2",1
"4772","Nipal2",4
"4773","Nipal3",4
"4774","Nipal4",1
"4775","Nipsnap1",3
"4776","Nkain1",3
"4777","Nkd1",9
"4778","Nkiras1",1
"4779","Nkiras2",1
"4780","Nkrf",3
"4781","Nkx2-5",9
"4782","Nkx2-9",3
"4783","Nkx3-1",3
"4784","Nkx6-1",3
"4785","Nle1",3
"4786","Nlgn2",7
"4787","Nlgn3",1
"4788","Nln",3
"4789","Nmd3",3
"4790","Nme4",3
"4791","Nme6",7
"4792","Nmnat3",1
"4793","Nmral1",3
"4794","Nmrk1",1
"4795","Nmt2",7
"4796","Nnat",4
"4797","Nnt",1
"4798","Noa1",7
"4799","Nob1",3
"4800","Noc2l",3
"4801","Noc3l",3
"4802","Noc4l",7
"4803","Nod1",4
"4804","Nol10",3
"4805","Nol11",3
"4806","Nol3",4
"4807","Nol4",3
"4808","Nol6",3
"4809","Nol8",3
"4810","Nol9",3
"4811","Nolc1",3
"4812","Nom1",3
"4813","Nomo1",1
"4814","Nono",3
"4815","Nop14",3
"4816","Nop2",3
"4817","Nop56",3
"4818","Nop58",3
"4819","Nop9",3
"4820","Nos1",2
"4821","Nos1ap",6
"4822","Nos2",3
"4823","Nos3",4
"4824","Notch2",3
"4825","Notch3",2
"4826","Notch4",1
"4827","Noxred1",7
"4828","Npas2",9
"4829","Npbwr1",7
"4830","Npdc1",7
"4831","Npepps",4
"4832","Nphp1",7
"4833","Nphp3",6
"4834","Nphp4",1
"4835","Nphs2",3
"4836","Npl",9
"4837","Npm1",3
"4838","Npm2",7
"4839","Npm3",3
"4840","Npm3-ps1",3
"4841","Nppa",4
"4842","Nppb",6
"4843","Npr2",1
"4844","Nptn",1
"4845","Nptx2",1
"4846","Npvf",8
"4847","Nqo2",6
"4848","Nr0b2",1
"4849","Nr1h3",9
"4850","Nr2c1",3
"4851","Nr3c1",6
"4852","Nr6a1",3
"4853","Nradd",3
"4854","Nrap",1
"4855","Nras",7
"4856","Nrbp1",3
"4857","Nrbp2",3
"4858","Nrde2",3
"4859","Nrep",9
"4860","Nrf1",7
"4861","Nrg1",6
"4862","Nrgn",9
"4863","Nrk",1
"4864","Nrm",7
"4865","Nrn1",4
"4866","Nrp2",8
"4867","Nrros",9
"4868","Nrsn1",7
"4869","Nrsn2",6
"4870","Nrxn2",3
"4871","Nsa2",3
"4872","Nsf",8
"4873","Nsg2",3
"4874","Nsl1",7
"4875","Nsmaf",3
"4876","Nsun2",2
"4877","Nsun4",1
"4878","Nt5c1a",4
"4879","Nt5c2",6
"4880","Nt5c3",3
"4881","Nt5c3b",1
"4882","Nt5dc1",4
"4883","Nt5e",6
"4884","Nt5m",1
"4885","Ntan1",6
"4886","Ntf5",1
"4887","Nthl1",3
"4888","Ntm",1
"4889","Ntmt1",6
"4890","Ntn1",4
"4891","Ntn3",2
"4892","Ntng1",3
"4893","Ntng2",3
"4894","Ntpcr",4
"4895","Nuak2",3
"4896","Nub1",3
"4897","Nubp1",7
"4898","Nucb1",6
"4899","Nucb2",2
"4900","Nudcd2",3
"4901","Nudcd3",1
"4902","Nudt13",1
"4903","Nudt18",6
"4904","Nudt19",1
"4905","Nudt21",3
"4906","Nudt22",1
"4907","Nudt3",4
"4908","Nudt4",3
"4909","Nudt6",6
"4910","Nudt7",4
"4911","Nufip1",3
"4912","Nuggc",3
"4913","Numa1",3
"4914","Numb",4
"4915","Nup153",3
"4916","Nup155",3
"4917","Nup160",3
"4918","Nup188",7
"4919","Nup210",1
"4920","Nup210l",7
"4921","Nup214",7
"4922","Nup37",3
"4923","Nup43",3
"4924","Nup50",7
"4925","Nup54",3
"4926","Nup62",7
"4927","Nup62cl",1
"4928","Nup85",3
"4929","Nup88",9
"4930","Nup98",3
"4931","Nvl",3
"4932","Nxf1",5
"4933","Nxf7",2
"4934","Nxn",1
"4935","Nxpe3",1
"4936","Nxph4",4
"4937","Nxt2",1
"4938","Nyap1",1
"4939","Nynrin",6
"4940","Oaf",1
"4941","Oas1c",4
"4942","Oas3",1
"4943","Oat",1
"4944","Oaz2",1
"4945","Obfc1",7
"4946","Obscn",9
"4947","Obsl1",1
"4948","Ociad2",1
"4949","Odc1",3
"4950","Odf2",3
"4951","Odf2l",3
"4952","Ofd1",3
"4953","Ogdh",1
"4954","Ogdhl",4
"4955","Ogfod1",4
"4956","Ogfod2",1
"4957","Ogg1",5
"4958","Oip5",7
"4959","Ola1",3
"4960","Olfm3",7
"4961","Olfm4",3
"4962","Olfml1",1
"4963","Olfml2a",3
"4964","Olfml2b",4
"4965","Olfml3",1
"4966","Olfr1252",3
"4967","Olfr1372-ps1",2
"4968","Olig3",1
"4969","Opa1",1
"4970","Opa3",1
"4971","Oplah",4
"4972","Opn4",1
"4973","Oprd1",1
"4974","Oprk1",7
"4975","Oprl1",1
"4976","Optc",2
"4977","Optn",1
"4978","Orai1",9
"4979","Orai3",3
"4980","Orc1",3
"4981","Orc2",7
"4982","Orc3",2
"4983","Orc4",4
"4984","Orc5",3
"4985","Ormdl3",1
"4986","Os9",1
"4987","Osbp",1
"4988","Osbpl10",1
"4989","Osbpl2",4
"4990","Osbpl3",6
"4991","Osbpl6",3
"4992","Osbpl7",3
"4993","Osbpl8",9
"4994","Osbpl9",2
"4995","Oser1",7
"4996","Osgepl1",6
"4997","Osgin2",3
"4998","Osmr",6
"4999","Osr1",3
"5000","Osr2",3
"5001","Ost4",1
"5002","Ostf1",4
"5003","Ostm1",9
"5004","Otoa",3
"5005","Otub2",9
"5006","Otud1",6
"5007","Otud3",5
"5008","Otud4",8
"5009","Otud5",7
"5010","Otx1",3
"5011","Otx2",3
"5012","Oxct1",1
"5013","Oxld1",4
"5014","Oxnad1",1
"5015","Oxr1",1
"5016","Oxsr1",6
"5017","P2rx1",1
"5018","P2rx3",7
"5019","P2rx5",4
"5020","P3h1",1
"5021","P3h4",1
"5022","P4ha2",4
"5023","P4ha3",1
"5024","P4hb",1
"5025","P4htm",1
"5026","Pa2g4",3
"5027","Pabpc1",3
"5028","Pabpc4",2
"5029","Pabpn1",3
"5030","Pacs1",6
"5031","Pacs2",3
"5032","Pacsin3",1
"5033","Padi2",1
"5034","Padi4",9
"5035","Paf1",9
"5036","Pafah1b1",1
"5037","Pafah1b2",1
"5038","Pafah1b3",4
"5039","Pafah2",1
"5040","Pag1",4
"5041","Paics",3
"5042","Pak1",3
"5043","Pak1ip1",8
"5044","Pak2",9
"5045","Pak3",9
"5046","Pak4",3
"5047","Pakap",1
"5048","Palb2",3
"5049","Pald1",9
"5050","Palld",1
"5051","Palm",3
"5052","Palm2",1
"5053","Pam",1
"5054","Pam16",1
"5055","Pan2",3
"5056","Panct2",3
"5057","Pank1",1
"5058","Pank2",3
"5059","Panx1",3
"5060","Panx2",1
"5061","Paox",5
"5062","Papd4",3
"5063","Papd5",8
"5064","Papola",2
"5065","Papolb",8
"5066","Papolg",3
"5067","Paqr3",3
"5068","Paqr5",3
"5069","Paqr7",1
"5070","Paqr9",1
"5071","Pard3",7
"5072","Pard3b",3
"5073","Pard6b",3
"5074","Pard6g",3
"5075","Parg",7
"5076","Park2",4
"5077","Parm1",6
"5078","Parn",3
"5079","Parp1",5
"5080","Parp10",2
"5081","Parp11",7
"5082","Parp12",3
"5083","Parp16",3
"5084","Parp2",3
"5085","Parp4",1
"5086","Parp6",3
"5087","Parp9",4
"5088","Parvb",6
"5089","Pask",3
"5090","Patl1",7
"5091","Patl2",7
"5092","Patz1",3
"5093","Pawr",8
"5094","Pax2",3
"5095","Pax3",3
"5096","Pax6",9
"5097","Paxbp1",3
"5098","Paxip1",3
"5099","Pbdc1",3
"5100","Pbx1",2
"5101","Pbxip1",1
"5102","Pcbd1",1
"5103","Pcbp2",7
"5104","Pcbp3",1
"5105","Pcbp4",3
"5106","Pcdh1",4
"5107","Pcdh12",1
"5108","Pcdh19",3
"5109","Pcdh7",1
"5110","Pcdh8",3
"5111","Pcdhac2",9
"5112","Pcdhga11",3
"5113","Pcdhga2",4
"5114","Pcdhga7",6
"5115","Pcdhga8",3
"5116","Pcdhga9",3
"5117","Pcdhgb4",6
"5118","Pcdhgb6",7
"5119","Pcdhgb7",7
"5120","Pcdhgb8",1
"5121","Pced1a",3
"5122","Pced1b",7
"5123","Pcf11",3
"5124","Pcgf1",3
"5125","Pcgf2",3
"5126","Pcgf5",9
"5127","Pcgf6",3
"5128","Pck2",3
"5129","Pclo",3
"5130","Pcmt1",1
"5131","Pcna",3
"5132","Pcnp",1
"5133","Pcnt",7
"5134","Pcnx",1
"5135","Pcnxl3",3
"5136","Pcolce",6
"5137","Pcolce2",3
"5138","Pcp4",1
"5139","Pcp4l1",1
"5140","Pcsk1n",2
"5141","Pcsk6",1
"5142","Pcsk7",1
"5143","Pcsk9",3
"5144","Pctp",6
"5145","Pcx",4
"5146","Pcyox1",1
"5147","Pcyt1a",1
"5148","Pcyt2",4
"5149","Pdcd11",3
"5150","Pdcd2",3
"5151","Pdcd5",1
"5152","Pdcd6",2
"5153","Pdcd7",3
"5154","Pdcl3",9
"5155","Pddc1",3
"5156","Pde10a",2
"5157","Pde1b",4
"5158","Pde1c",7
"5159","Pde2a",3
"5160","Pde3a",1
"5161","Pde3b",3
"5162","Pde4a",1
"5163","Pde4b",4
"5164","Pde4d",6
"5165","Pde4dip",4
"5166","Pde5a",3
"5167","Pde6d",1
"5168","Pde7a",3
"5169","Pde7b",6
"5170","Pde8a",6
"5171","Pde8b",3
"5172","Pde9a",5
"5173","Pdgfc",1
"5174","Pdgfra",3
"5175","Pdha1",6
"5176","Pdhb",1
"5177","Pdhx",4
"5178","Pdia3",4
"5179","Pdk1",4
"5180","Pdk2",1
"5181","Pdk3",4
"5182","Pdk4",4
"5183","Pdlim1",6
"5184","Pdlim3",6
"5185","Pdlim5",1
"5186","Pdlim7",8
"5187","Pdp2",1
"5188","Pdpk1",9
"5189","Pdpr",6
"5190","Pdrg1",9
"5191","Pds5a",3
"5192","Pdss1",4
"5193","Pdxk",3
"5194","Pdxp",1
"5195","Pdzd11",1
"5196","Pdzd2",6
"5197","Pdzrn3",1
"5198","Pdzrn4",3
"5199","Pea15a",1
"5200","Peak1",1
"5201","Pear1",1
"5202","Pecam1",4
"5203","Pef1",4
"5204","Peli1",3
"5205","Peli2",3
"5206","Pelo",4
"5207","Pelp1",7
"5208","Peo1",2
"5209","Pepd",7
"5210","Per1",9
"5211","Per2",1
"5212","Perm1",4
"5213","Perp",6
"5214","Pes1",3
"5215","Pex11g",4
"5216","Pex14",9
"5217","Pex19",1
"5218","Pex2",4
"5219","Pex5",3
"5220","Pex6",7
"5221","Pex7",1
"5222","Pfas",3
"5223","Pfdn1",1
"5224","Pfkfb1",3
"5225","Pfkfb3",6
"5226","Pfkl",4
"5227","Pfkm",1
"5228","Pfkp",1
"5229","Pfn1",1
"5230","Pgam1",4
"5231","Pgam2",1
"5232","Pgap2",3
"5233","Pgap3",1
"5234","Pgbd1",6
"5235","Pgbd5",1
"5236","Pgd",4
"5237","Pgf",4
"5238","Pgk1",4
"5239","Pgm2",4
"5240","Pgm2l1",3
"5241","Pgm5",1
"5242","Pgp",4
"5243","Pgpep1",1
"5244","Pgr",3
"5245","Phactr2",1
"5246","Phactr3",1
"5247","Phax",3
"5248","Phb",4
"5249","Phc1",3
"5250","Phc2",3
"5251","Phc3",4
"5252","Phex",3
"5253","Phf10",3
"5254","Phf11c",3
"5255","Phf14",3
"5256","Phf21b",7
"5257","Phf23",7
"5258","Phf24",1
"5259","Phf3",3
"5260","Phf6",3
"5261","Phgdh",3
"5262","Phka1",1
"5263","Phka2",4
"5264","Phkb",1
"5265","Phlda2",3
"5266","Phlda3",2
"5267","Phldb1",3
"5268","Phlpp1",1
"5269","Phlpp2",3
"5270","Phospho1",1
"5271","Phrf1",3
"5272","Phtf1",3
"5273","Phtf1os",3
"5274","Phtf2",1
"5275","Phyh",1
"5276","Phyhip",7
"5277","Phyhipl",3
"5278","Pi15",1
"5279","Pi4k2a",7
"5280","Pi4k2b",3
"5281","Pi4ka",1
"5282","Pi4kb",1
"5283","Pias4",9
"5284","Picalm",6
"5285","Pick1",1
"5286","Pidd1",3
"5287","Piezo1",3
"5288","Pifo",3
"5289","Pigf",3
"5290","Pigg",4
"5291","Pigh",3
"5292","Pigk",1
"5293","Pigl",1
"5294","Pigp",6
"5295","Pigq",1
"5296","Pigr",1
"5297","Pigs",4
"5298","Pigt",1
"5299","Pigu",6
"5300","Pigw",3
"5301","Pih1d1",7
"5302","Pik3c2b",1
"5303","Pik3c2g",1
"5304","Pik3c3",3
"5305","Pik3ca",6
"5306","Pik3cd",3
"5307","Pik3ip1",6
"5308","Pik3r1",1
"5309","Pik3r6",4
"5310","Pikfyve",3
"5311","Pilrb1",3
"5312","Pilrb2",3
"5313","Pim2",4
"5314","Pinx1",3
"5315","Pip4k2b",5
"5316","Pip5k1b",1
"5317","Pipox",6
"5318","Pirt",1
"5319","Pitpna",1
"5320","Pitpnb",3
"5321","Pitpnc1",3
"5322","Pitpnm2",1
"5323","Pitpnm3",1
"5324","Pitrm1",3
"5325","Pitx2",1
"5326","Pja1",5
"5327","Pja2",1
"5328","Pkd1",3
"5329","Pkd2",3
"5330","Pkd2l1",6
"5331","Pkdcc",2
"5332","Pkhd1l1",1
"5333","Pkia",6
"5334","Pkib",2
"5335","Pkig",1
"5336","Pkm",4
"5337","Pkmyt1",3
"5338","Pkn1",3
"5339","Pkn2",6
"5340","Pkn3",7
"5341","Pknox1",1
"5342","Pknox2",9
"5343","Pkp4",3
"5344","Pla1a",3
"5345","Pla2g12a",4
"5346","Pla2g15",4
"5347","Pla2g16",4
"5348","Pla2g2c",9
"5349","Pla2g4c",7
"5350","Pla2g4e",9
"5351","Pla2g6",3
"5352","Pla2g7",6
"5353","Pla2r1",4
"5354","Plac8",3
"5355","Plagl1",1
"5356","Platr14",3
"5357","Platr22",3
"5358","Platr26",4
"5359","Plau",6
"5360","Plb1",1
"5361","Plbd2",1
"5362","Plcb4",1
"5363","Plcd3",6
"5364","Plcd4",3
"5365","Plcg1",3
"5366","Plcg2",1
"5367","Plch1",8
"5368","Plcl1",9
"5369","Plcxd1",6
"5370","Plcxd2",2
"5371","Plcxd3",9
"5372","Pld1",6
"5373","Pld2",1
"5374","Pld3",1
"5375","Plek2",3
"5376","Plekha1",1
"5377","Plekha2",6
"5378","Plekha4",2
"5379","Plekha5",3
"5380","Plekha6",1
"5381","Plekha7",1
"5382","Plekhb2",1
"5383","Plekhd1",6
"5384","Plekhg2",3
"5385","Plekhg4",3
"5386","Plekhg5",9
"5387","Plekhh1",3
"5388","Plekhh3",9
"5389","Plekhj1",7
"5390","Plekhm2",1
"5391","Plekhm3",4
"5392","Plekhn1",7
"5393","Plekho2",6
"5394","Plgrkt",1
"5395","Plin2",2
"5396","Plk2",6
"5397","Pln",1
"5398","Plod1",4
"5399","Plod2",6
"5400","Plp1",7
"5401","Plrg1",3
"5402","Plscr3",3
"5403","Pltp",2
"5404","Plvap",1
"5405","Plxdc2",2
"5406","Plxna1",3
"5407","Plxna2",3
"5408","Plxna3",7
"5409","Plxna4",9
"5410","Plxnb1",2
"5411","Plxnb2",2
"5412","Plxnb3",4
"5413","Plxnc1",4
"5414","Plxnd1",1
"5415","Pm20d1",2
"5416","Pm20d2",7
"5417","Pmaip1",3
"5418","Pmel",4
"5419","Pmepa1",1
"5420","Pmm1",6
"5421","Pmpca",1
"5422","Pmpcb",6
"5423","Pms1",3
"5424","Pnck",1
"5425","Pnisr",3
"5426","Pnkd",1
"5427","Pnldc1",3
"5428","Pnma1",1
"5429","Pnma2",3
"5430","Pnmt",9
"5431","Pnn",3
"5432","Pnoc",6
"5433","Pnpla2",1
"5434","Pnpla3",6
"5435","Pnpla7",5
"5436","Pnpo",1
"5437","Pnrc1",6
"5438","Poc1a",5
"5439","Poc1b",3
"5440","Podn",3
"5441","Podxl",8
"5442","Podxl2",1
"5443","Pof1b",3
"5444","Pofut2",1
"5445","Pogk",1
"5446","Poglut1",3
"5447","Pogz",7
"5448","Pola2",3
"5449","Pold1",3
"5450","Pold3",3
"5451","Pold4",1
"5452","Poldip3",7
"5453","Pole",7
"5454","Pole2",3
"5455","Polg",3
"5456","Polg2",6
"5457","Polh",1
"5458","Poli",3
"5459","Polk",2
"5460","Polr1a",3
"5461","Polr1b",3
"5462","Polr1c",3
"5463","Polr2a",7
"5464","Polr2d",1
"5465","Polr2e",3
"5466","Polr2g",8
"5467","Polr2h",3
"5468","Polr2m",4
"5469","Polr3a",3
"5470","Polr3b",7
"5471","Polr3d",3
"5472","Polr3e",3
"5473","Polr3f",3
"5474","Polr3g",1
"5475","Polr3gl",1
"5476","Polr3h",7
"5477","Polrmt",5
"5478","Pom121",3
"5479","Pomgnt1",9
"5480","Pomgnt2",1
"5481","Pon2",1
"5482","Pon3",4
"5483","Pop4",7
"5484","Popdc2",9
"5485","Popdc3",9
"5486","Por",4
"5487","Postn",1
"5488","Pot1b",3
"5489","Pou3f4",4
"5490","Pou5f1",3
"5491","Pou6f1",1
"5492","Ppa2",6
"5493","Ppan",3
"5494","Ppap2a",9
"5495","Ppap2b",3
"5496","Ppap2c",6
"5497","Ppapdc1b",1
"5498","Ppapdc3",1
"5499","Ppara",9
"5500","Ppargc1a",9
"5501","Ppargc1b",1
"5502","Ppcdc",3
"5503","Ppfia1",7
"5504","Ppfia4",8
"5505","Ppfibp2",1
"5506","Pphln1",3
"5507","Ppib",6
"5508","Ppic",6
"5509","Ppid",3
"5510","Ppif",1
"5511","Ppig",3
"5512","Ppil2",5
"5513","Ppil3",3
"5514","Ppil4",3
"5515","Ppip5k1",1
"5516","Ppip5k2",3
"5517","Ppm1d",3
"5518","Ppm1e",4
"5519","Ppm1f",8
"5520","Ppm1j",9
"5521","Ppm1k",1
"5522","Ppm1n",3
"5523","Ppme1",4
"5524","Ppp1ca",1
"5525","Ppp1cb",1
"5526","Ppp1cc",4
"5527","Ppp1r10",7
"5528","Ppp1r12b",1
"5529","Ppp1r13b",1
"5530","Ppp1r13l",4
"5531","Ppp1r14c",9
"5532","Ppp1r16a",7
"5533","Ppp1r16b",2
"5534","Ppp1r17",4
"5535","Ppp1r1a",1
"5536","Ppp1r1b",1
"5537","Ppp1r26",7
"5538","Ppp1r36",1
"5539","Ppp1r37",1
"5540","Ppp1r3a",4
"5541","Ppp1r3b",1
"5542","Ppp1r3c",1
"5543","Ppp1r3d",9
"5544","Ppp1r3f",8
"5545","Ppp1r8",7
"5546","Ppp1r9b",1
"5547","Ppp2ca",4
"5548","Ppp2cb",3
"5549","Ppp2r3a",1
"5550","Ppp2r3c",2
"5551","Ppp2r5a",1
"5552","Ppp2r5c",4
"5553","Ppp2r5d",7
"5554","Ppp3ca",2
"5555","Ppp3cc",4
"5556","Ppp3r1",1
"5557","Ppp4c",7
"5558","Ppp4r1",3
"5559","Ppp4r4",7
"5560","Ppp6r1",1
"5561","Ppp6r2",4
"5562","Ppp6r3",4
"5563","Pprc1",3
"5564","Ppt1",5
"5565","Ppt2",1
"5566","Ppwd1",3
"5567","Pqlc1",9
"5568","Pqlc2",9
"5569","Pqlc3",2
"5570","Pradc1",1
"5571","Pram1",7
"5572","Pramef12",9
"5573","Prcp",2
"5574","Prdm1",3
"5575","Prdm15",3
"5576","Prdm16",1
"5577","Prdm4",2
"5578","Prdm5",3
"5579","Prdm6",3
"5580","Prdm9",4
"5581","Prdx3",1
"5582","Prdx4",4
"5583","Prdx5",4
"5584","Prdx6",3
"5585","Preb",8
"5586","Prelid1",6
"5587","Prelid2",6
"5588","Prepl",1
"5589","Prex1",3
"5590","Prex2",3
"5591","Prickle2",6
"5592","Prickle3",1
"5593","Prickle4",1
"5594","Prim1",3
"5595","Prim2",3
"5596","Primpol",3
"5597","Prkaa1",1
"5598","Prkab1",5
"5599","Prkab2",1
"5600","Prkaca",1
"5601","Prkag1",1
"5602","Prkag2",1
"5603","Prkag3",6
"5604","Prkar1a",1
"5605","Prkar1b",1
"5606","Prkar2a",1
"5607","Prkar2b",3
"5608","Prkca",9
"5609","Prkcb",8
"5610","Prkcd",3
"5611","Prkcdbp",1
"5612","Prkce",9
"5613","Prkch",2
"5614","Prkci",3
"5615","Prkcz",3
"5616","Prkd1",3
"5617","Prkd2",3
"5618","Prkg1",9
"5619","Prkra",3
"5620","Prmt10",7
"5621","Prmt3",3
"5622","Prmt5",3
"5623","Prmt7",3
"5624","Prmt8",1
"5625","Prnp",1
"5626","Prob1",9
"5627","Procr",1
"5628","Prodh",7
"5629","Prokr2",7
"5630","Prom1",3
"5631","Prorsd1",1
"5632","Pros1",3
"5633","Proser1",3
"5634","Proser2",1
"5635","Proser3",3
"5636","Prox1",9
"5637","Prox2",4
"5638","Prpf19",7
"5639","Prpf3",7
"5640","Prpf31",3
"5641","Prpf38a",3
"5642","Prpf38b",7
"5643","Prpf4",3
"5644","Prpf40a",3
"5645","Prpf4b",3
"5646","Prpf8",3
"5647","Prph",3
"5648","Prps1l3",7
"5649","Prps2",5
"5650","Prpsap1",7
"5651","Prr12",3
"5652","Prr13",1
"5653","Prr18",3
"5654","Prr22",3
"5655","Prr36",3
"5656","Prrc2a",3
"5657","Prrc2b",3
"5658","Prrg3",7
"5659","Prrg4",2
"5660","Prrt3",3
"5661","Prrx1",7
"5662","Prss23",9
"5663","Prss35",4
"5664","Prss37",3
"5665","Prss42",9
"5666","Prss8",3
"5667","Prtg",7
"5668","Prune",4
"5669","Prune2",9
"5670","Psap",1
"5671","Psat1",3
"5672","Psd",1
"5673","Psd2",3
"5674","Psd4",2
"5675","Psen2",2
"5676","Psenen",1
"5677","Psip1",3
"5678","Psmb10",4
"5679","Psmc3ip",3
"5680","Psmd12",1
"5681","Psmd8",1
"5682","Psme1",1
"5683","Psme3",7
"5684","Psme4",2
"5685","Psmg4",3
"5686","Psors1c2",7
"5687","Psph",3
"5688","Psrc1",3
"5689","Pstpip2",8
"5690","Ptbp1",3
"5691","Ptbp2",8
"5692","Ptch1",9
"5693","Ptdss1",3
"5694","Pter",4
"5695","Ptgdr2",7
"5696","Ptgds",3
"5697","Ptger1",7
"5698","Ptges",6
"5699","Ptges2",1
"5700","Ptges3l",9
"5701","Ptgfrn",4
"5702","Ptgr2",1
"5703","Pth1r",9
"5704","Ptk2",3
"5705","Ptk2b",9
"5706","Ptk7",3
"5707","Ptma",3
"5708","Ptov1",7
"5709","Ptp4a2",1
"5710","Ptp4a3",4
"5711","Ptpmt1",1
"5712","Ptpn11",9
"5713","Ptpn12",3
"5714","Ptpn13",7
"5715","Ptpn14",3
"5716","Ptpn2",3
"5717","Ptpn21",2
"5718","Ptpn9",3
"5719","Ptpra",6
"5720","Ptprb",1
"5721","Ptprd",9
"5722","Ptpre",7
"5723","Ptprj",3
"5724","Ptprk",3
"5725","Ptprm",9
"5726","Ptprr",1
"5727","Ptprs",7
"5728","Ptprt",3
"5729","Ptprv",3
"5730","Ptprz1",6
"5731","Ptrf",1
"5732","Pttg1ip",1
"5733","Ptx3",1
"5734","Puf60",8
"5735","Pum1",3
"5736","Pura",4
"5737","Purb",1
"5738","Pus1",3
"5739","Pus10",3
"5740","Pus3",3
"5741","Pus7",3
"5742","Pus7l",3
"5743","Pvalb",1
"5744","Pvrl1",7
"5745","Pvrl2",3
"5746","Pwp1",3
"5747","Pwp2",3
"5748","Pwwp2b",4
"5749","Pxdc1",6
"5750","Pxdn",4
"5751","Pxmp2",3
"5752","Pxmp4",1
"5753","Pycr1",7
"5754","Pydc3",3
"5755","Pygb",9
"5756","Pygl",4
"5757","Pygm",1
"5758","Pygo2",5
"5759","Pyroxd2",4
"5760","Pyurf",6
"5761","Pyy",7
"5762","Qars",3
"5763","Qdpr",4
"5764","Qk",9
"5765","Qpct",1
"5766","Qpctl",1
"5767","Qrich1",3
"5768","Qser1",3
"5769","Qsox1",1
"5770","Qtrt1",7
"5771","Qtrtd1",3
"5772","R3hcc1",3
"5773","R3hdm1",6
"5774","R3hdm2",8
"5775","R3hdm4",8
"5776","R3hdml",3
"5777","R74862",2
"5778","Rab1",1
"5779","Rab11a",1
"5780","Rab11b",5
"5781","Rab11fip1",3
"5782","Rab11fip2",3
"5783","Rab11fip3",3
"5784","Rab11fip4",3
"5785","Rab11fip5",6
"5786","Rab12",1
"5787","Rab13",4
"5788","Rab14",9
"5789","Rab20",1
"5790","Rab21",1
"5791","Rab22a",1
"5792","Rab23",3
"5793","Rab24",4
"5794","Rab27a",8
"5795","Rab27b",1
"5796","Rab29",4
"5797","Rab2b",9
"5798","Rab30",6
"5799","Rab31",1
"5800","Rab32",3
"5801","Rab33a",1
"5802","Rab33b",1
"5803","Rab35",9
"5804","Rab37",3
"5805","Rab38",3
"5806","Rab39",6
"5807","Rab39b",3
"5808","Rab3a",1
"5809","Rab3b",9
"5810","Rab3d",1
"5811","Rab3gap1",4
"5812","Rab3il1",6
"5813","Rab3ip",1
"5814","Rab40b",1
"5815","Rab40c",7
"5816","Rab4a",1
"5817","Rab5b",1
"5818","Rab6a",1
"5819","Rab7",9
"5820","Rabac1",1
"5821","Rabep1",2
"5822","Rabgap1",1
"5823","Rabgap1l",4
"5824","Rabggta",3
"5825","Rabggtb",4
"5826","Rabl2",3
"5827","Rabl6",6
"5828","Rac1",1
"5829","Rac3",3
"5830","Rad1",3
"5831","Rad17",9
"5832","Rad18",3
"5833","Rad23a",4
"5834","Rad23b",6
"5835","Rad50",3
"5836","Rad51",3
