"","geneSymbol","cluster"
"4690","Npl",7
"4691","Npm1",5
"4692","Npm2",3
"4693","Npm3",3
"4694","Npm3-ps1",3
"4695","Npnt",1
"4696","Nppa",1
"4697","Nppb",9
"4698","Npr2",1
"4699","Nptn",1
"4700","Nptx2",7
"4701","Npvf",8
"4702","Nqo2",6
"4703","Nr0b2",4
"4704","Nr1h3",7
"4705","Nr2c1",5
"4706","Nr3c1",6
"4707","Nr4a1",9
"4708","Nr4a3",9
"4709","Nr6a1",3
"4710","Nradd",5
"4711","Nrap",4
"4712","Nras",5
"4713","Nrbp1",3
"4714","Nrbp2",5
"4715","Nrcam",2
"4716","Nrep",6
"4717","Nrf1",3
"4718","Nrk",1
"4719","Nrm",3
"4720","Nrn1",4
"4721","Nrsn1",3
"4722","Nrsn2",4
"4723","Nrxn2",3
"4724","Nsf",8
"4725","Nsg2",5
"4726","Nsmaf",5
"4727","Nsun2",2
"4728","Nsun4",4
"4729","Nt5c2",6
"4730","Nt5c3",2
"4731","Nt5c3b",4
"4732","Nt5dc1",6
"4733","Nt5m",1
"4734","Ntan1",6
"4735","Ntf5",1
"4736","Nthl1",5
"4737","Ntm",4
"4738","Ntmt1",4
"4739","Ntn1",4
"4740","Ntn3",2
"4741","Ntng2",5
"4742","Ntpcr",4
"4743","Nuak1",9
"4744","Nuak2",5
"4745","Nubp1",3
"4746","Nucb2",2
"4747","Nucks1",3
"4748","Nudcd2",5
"4749","Nudcd3",1
"4750","Nudt13",4
"4751","Nudt16l1",1
"4752","Nudt18",6
"4753","Nudt19",1
"4754","Nudt21",5
"4755","Nudt22",1
"4756","Nudt3",4
"4757","Nudt4",5
"4758","Nudt6",6
"4759","Nudt7",4
"4760","Nudt8",1
"4761","Nufip1",2
"4762","Nuggc",2
"4763","Numa1",5
"4764","Numb",4
"4765","Nup153",5
"4766","Nup155",3
"4767","Nup160",5
"4768","Nup188",3
"4769","Nup210",4
"4770","Nup210l",3
"4771","Nup214",3
"4772","Nup37",3
"4773","Nup43",3
"4774","Nup50",3
"4775","Nup54",5
"4776","Nup62",8
"4777","Nup62cl",4
"4778","Nup85",3
"4779","Nup88",7
"4780","Nup98",5
"4781","Nvl",5
"4782","Nxf1",8
"4783","Nxf7",2
"4784","Nxn",1
"4785","Nxpe3",1
"4786","Nxph4",6
"4787","Nxt2",1
"4788","Nyap1",4
"4789","Nynrin",6
"4790","Oaf",1
"4791","Oas1c",4
"4792","Oas3",4
"4793","Oat",1
"4794","Oaz2",4
"4795","Obfc1",3
"4796","Obscn",1
"4797","Obsl1",4
"4798","Ociad2",1
"4799","Ocrl",5
"4800","Odc1",5
"4801","Odf2",3
"4802","Odf2l",3
"4803","Ofd1",5
"4804","Ogdh",1
"4805","Ogdhl",6
"4806","Ogfod1",4
"4807","Ogfod2",1
"4808","Ogg1",7
"4809","Oip5",3
"4810","Ola1",2
"4811","Olfm4",2
"4812","Olfml2a",5
"4813","Olfml2b",4
"4814","Olfr1252",2
"4815","Olfr1372-ps1",9
"4816","Olfr893",3
"4817","Olig3",7
"4818","Opa1",4
"4819","Opa3",1
"4820","Oplah",4
"4821","Opn4",1
"4822","Oprd1",1
"4823","Oprk1",3
"4824","Oprl1",1
"4825","Optc",2
"4826","Optn",1
"4827","Orai1",1
"4828","Orai3",5
"4829","Orc1",5
"4830","Orc2",3
"4831","Orc3",6
"4832","Orc4",4
"4833","Orc5",5
"4834","Ormdl3",1
"4835","Os9",4
"4836","Osbp",1
"4837","Osbpl2",4
"4838","Osbpl3",6
"4839","Osbpl5",9
"4840","Osbpl6",5
"4841","Osbpl7",5
"4842","Osbpl8",7
"4843","Oser1",3
"4844","Osgepl1",6
"4845","Osgin2",5
"4846","Osr1",5
"4847","Osr2",2
"4848","Ost4",1
"4849","Ostf1",4
"4850","Ostm1",7
"4851","Otub2",7
"4852","Otud1",6
"4853","Otud3",1
"4854","Otud4",9
"4855","Otud5",5
"4856","Otx1",2
"4857","Otx2",5
"4858","Oxct1",1
"4859","Oxld1",4
"4860","Oxnad1",1
"4861","Oxr1",1
"4862","Oxsr1",9
"4863","P2rx3",8
"4864","P2rx4",9
"4865","P2rx5",1
"4866","P3h1",1
"4867","P3h4",1
"4868","P4ha1",6
"4869","P4ha2",4
"4870","P4ha3",1
"4871","P4hb",4
"4872","P4htm",4
"4873","Pa2g4",5
"4874","Pabpc1",5
"4875","Pabpc4",2
"4876","Pabpn1",3
"4877","Pacrgl",5
"4878","Pacs1",4
"4879","Pacs2",5
"4880","Pacsin3",1
"4881","Padi2",1
"4882","Paf1",7
"4883","Pafah1b1",4
"4884","Pafah1b2",1
"4885","Pafah1b3",4
"4886","Pafah2",4
"4887","Pag1",1
"4888","Paics",2
"4889","Pak1",5
"4890","Pak1ip1",8
"4891","Pak2",7
"4892","Pak4",3
"4893","Pakap",7
"4894","Palb2",3
"4895","Pald1",7
"4896","Palld",1
"4897","Palm2",7
"4898","Palmd",7
"4899","Pam",1
"4900","Pam16",1
"4901","Pan2",2
"4902","Panct2",2
"4903","Pank1",1
"4904","Pank2",2
"4905","Panx1",5
"4906","Panx2",1
"4907","Paox",7
"4908","Papd4",3
"4909","Papola",2
"4910","Pappa",9
"4911","Paqr3",5
"4912","Paqr5",5
"4913","Paqr7",1
"4914","Paqr9",4
"4915","Pard3",5
"4916","Pard3b",2
"4917","Pard6b",3
"4918","Pard6g",5
"4919","Parg",5
"4920","Parm1",6
"4921","Parn",3
"4922","Parp1",8
"4923","Parp10",2
"4924","Parp11",8
"4925","Parp12",5
"4926","Parp2",5
"4927","Parp4",1
"4928","Parp6",5
"4929","Parvb",6
"4930","Pask",3
"4931","Patl2",5
"4932","Patz1",5
"4933","Pawr",9
"4934","Pax2",5
"4935","Pax3",5
"4936","Pax6",7
"4937","Pax7",5
"4938","Pax9",3
"4939","Paxbp1",5
"4940","Paxip1",3
"4941","Pbdc1",3
"4942","Pbx1",2
"4943","Pbx2",7
"4944","Pbxip1",1
"4945","Pcbd1",1
"4946","Pcbp2",3
"4947","Pcbp3",7
"4948","Pcbp4",5
"4949","Pcdh1",4
"4950","Pcdh11x",4
"4951","Pcdh12",1
"4952","Pcdh19",5
"4953","Pcdh7",7
"4954","Pcdh8",5
"4955","Pcdha3",5
"4956","Pcdhga11",5
"4957","Pcdhga2",4
"4958","Pcdhga7",9
"4959","Pcdhga8",2
"4960","Pcdhgb4",6
"4961","Pcdhgb7",8
"4962","Pced1a",5
"4963","Pced1b",3
"4964","Pcf11",5
"4965","Pcgf1",5
"4966","Pcgf2",5
"4967","Pcgf5",1
"4968","Pcgf6",5
"4969","Pck2",2
"4970","Pclo",5
"4971","Pcmt1",1
"4972","Pcna",3
"4973","Pcnp",1
"4974","Pcnt",3
"4975","Pcnx",1
"4976","Pcnxl3",5
"4977","Pcolce2",3
"4978","Pcp4",1
"4979","Pcp4l1",1
"4980","Pcsk1n",2
"4981","Pcsk6",1
"4982","Pcsk7",1
"4983","Pcsk9",5
"4984","Pcx",1
"4985","Pcyox1",1
"4986","Pcyt1a",1
"4987","Pcyt2",1
"4988","Pdcd11",5
"4989","Pdcd2",5
"4990","Pdcd5",1
"4991","Pdcd6ip",2
"4992","Pdcd7",5
"4993","Pdcl3",7
"4994","Pddc1",5
"4995","Pde10a",9
"4996","Pde1b",4
"4997","Pde1c",5
"4998","Pde2a",5
"4999","Pde3a",1
"5000","Pde3b",5
"5001","Pde4a",1
"5002","Pde4b",4
"5003","Pde4d",6
"5004","Pde4dip",4
"5005","Pde5a",5
"5006","Pde6d",1
"5007","Pde7a",5
"5008","Pde7b",6
"5009","Pde9a",7
"5010","Pdgfc",1
"5011","Pdgfra",5
"5012","Pdha1",6
"5013","Pdhb",4
"5014","Pdhx",4
"5015","Pdia3",6
"5016","Pdk1",4
"5017","Pdk2",1
"5018","Pdk3",4
"5019","Pdk4",4
"5020","Pdlim1",1
"5021","Pdlim3",6
"5022","Pdlim5",7
"5023","Pdlim7",8
"5024","Pdp2",4
"5025","Pdpk1",1
"5026","Pdrg1",7
"5027","Pds5a",5
"5028","Pdss1",4
"5029","Pdxk",5
"5030","Pdxp",4
"5031","Pdzd11",1
"5032","Pdzd2",6
"5033","Pdzd8",5
"5034","Pdzrn3",6
"5035","Pdzrn4",2
"5036","Pea15a",4
"5037","Peak1",4
"5038","Pear1",1
"5039","Pecam1",4
"5040","Pef1",4
"5041","Peli1",5
"5042","Peli2",5
"5043","Pelo",4
"5044","Pelp1",3
"5045","Peo1",2
"5046","Pepd",8
"5047","Per1",7
"5048","Per2",4
"5049","Perm1",6
"5050","Perp",6
"5051","Pes1",5
"5052","Pex10",7
"5053","Pex11g",4
"5054","Pex14",7
"5055","Pex19",4
"5056","Pex2",4
"5057","Pex5",5
"5058","Pex6",5
"5059","Pex7",1
"5060","Pfas",5
"5061","Pfdn1",4
"5062","Pfkfb1",2
"5063","Pfkfb3",6
"5064","Pfkl",4
"5065","Pfkm",4
"5066","Pfkp",1
"5067","Pfn1",7
"5068","Pgam1",4
"5069","Pgam2",1
"5070","Pgam5",5
"5071","Pgap2",5
"5072","Pgap3",1
"5073","Pgbd1",6
"5074","Pgbd5",1
"5075","Pgd",4
"5076","Pgf",4
"5077","Pgk1",4
"5078","Pgm2",4
"5079","Pgm2l1",5
"5080","Pgm5",7
"5081","Pgp",4
"5082","Pgpep1",1
"5083","Pgr",5
"5084","Phactr2",1
"5085","Phactr3",4
"5086","Phax",5
"5087","Phb",4
"5088","Phc1",5
"5089","Phc2",5
"5090","Phc3",4
"5091","Phf1",7
"5092","Phf10",2
"5093","Phf11c",3
"5094","Phf14",5
"5095","Phf21b",3
"5096","Phf23",3
"5097","Phf24",4
"5098","Phf3",5
"5099","Phf6",3
"5100","Phgdh",3
"5101","Phka1",1
"5102","Phka2",4
"5103","Phkb",4
"5104","Phkg2",1
"5105","Phlda2",3
"5106","Phldb1",2
"5107","Phlpp1",7
"5108","Phlpp2",3
"5109","Phospho1",1
"5110","Phrf1",5
"5111","Phtf1os",2
"5112","Phtf2",1
"5113","Phyh",4
"5114","Phyhip",8
"5115","Phyhipl",5
"5116","Pi15",1
"5117","Pi4k2a",8
"5118","Pi4k2b",5
"5119","Pi4ka",4
"5120","Pi4kb",7
"5121","Pias4",7
"5122","Picalm",1
"5123","Pick1",7
"5124","Pid1",2
"5125","Pidd1",2
"5126","Piezo1",5
"5127","Pifo",3
"5128","Pigf",5
"5129","Pigh",5
"5130","Pigk",1
"5131","Pigp",6
"5132","Pigq",4
"5133","Pigr",7
"5134","Pigs",4
"5135","Pigt",4
"5136","Pigw",5
"5137","Pik3c2b",7
"5138","Pik3c2g",1
"5139","Pik3c3",5
"5140","Pik3ca",9
"5141","Pik3cb",9
"5142","Pik3cd",5
"5143","Pik3ip1",6
"5144","Pik3r1",4
"5145","Pik3r6",4
"5146","Pikfyve",5
"5147","Pilrb1",2
"5148","Pilrb2",2
"5149","Pim1",9
"5150","Pim2",4
"5151","Pinx1",3
"5152","Pip5k1b",1
"5153","Pir",3
"5154","Pirt",4
"5155","Pisd",8
"5156","Pitpna",4
"5157","Pitpnb",5
"5158","Pitpnc1",5
"5159","Pitpnm1",6
"5160","Pitpnm2",1
"5161","Pitpnm3",1
"5162","Pitrm1",3
"5163","Pitx1",3
"5164","Pitx2",1
"5165","Pja1",7
"5166","Pja2",1
"5167","Pkd1",5
"5168","Pkd2",2
"5169","Pkd2l1",9
"5170","Pkdcc",2
"5171","Pkhd1l1",4
"5172","Pkia",6
"5173","Pkib",2
"5174","Pkig",1
"5175","Pkm",4
"5176","Pkmyt1",3
"5177","Pkn2",6
"5178","Pkn3",8
"5179","Pknox1",7
"5180","Pknox2",7
"5181","Pkp2",7
"5182","Pkp4",5
"5183","Pla1a",2
"5184","Pla2g12a",4
"5185","Pla2g15",4
"5186","Pla2g16",4
"5187","Pla2g4c",3
"5188","Pla2g4e",7
"5189","Pla2g7",6
"5190","Pla2r1",4
"5191","Plagl1",7
"5192","Platr14",3
"5193","Platr22",2
"5194","Platr26",4
"5195","Plau",9
"5196","Plb1",1
"5197","Plbd2",1
"5198","Plcb4",1
"5199","Plcd3",9
"5200","Plcd4",2
"5201","Plcg1",5
"5202","Plcg2",1
"5203","Plch1",8
"5204","Plcl1",1
"5205","Plcxd1",6
"5206","Plcxd3",7
"5207","Pld1",9
"5208","Pld2",1
"5209","Pld3",4
"5210","Pld6",8
"5211","Plec",1
"5212","Plek2",3
"5213","Plekha1",1
"5214","Plekha2",4
"5215","Plekha5",5
"5216","Plekha6",1
"5217","Plekha7",1
"5218","Plekhb2",1
"5219","Plekhg2",5
"5220","Plekhg4",5
"5221","Plekhh1",5
"5222","Plekhh3",7
"5223","Plekhj1",3
"5224","Plekhm2",1
"5225","Plekhm3",4
"5226","Plekhn1",5
"5227","Plekho2",6
"5228","Plgrkt",4
"5229","Plin2",2
"5230","Plk2",9
"5231","Pln",1
"5232","Plod1",4
"5233","Plod2",6
"5234","Plod3",4
"5235","Plp1",5
"5236","Plp2",5
"5237","Plrg1",5
"5238","Plscr3",5
"5239","Plvap",4
"5240","Plxdc2",2
"5241","Plxna1",5
"5242","Plxna2",5
"5243","Plxna3",8
"5244","Plxna4",7
"5245","Plxnb1",2
"5246","Plxnb2",2
"5247","Plxnb3",4
"5248","Pm20d1",2
"5249","Pm20d2",5
"5250","Pmaip1",5
"5251","Pmepa1",4
"5252","Pmf1",8
"5253","Pmm1",6
"5254","Pmpca",1
"5255","Pmpcb",4
"5256","Pms1",2
"5257","Pmvk",4
"5258","Pnck",1
"5259","Pnisr",5
"5260","Pnkd",1
"5261","Pnldc1",5
"5262","Pnma1",1
"5263","Pnma2",5
"5264","Pnmt",7
"5265","Pnn",3
"5266","Pnoc",6
"5267","Pnpla2",1
"5268","Pnpla3",6
"5269","Pnpla7",7
"5270","Pnpo",1
"5271","Pnpt1",6
"5272","Pnrc1",6
"5273","Poc1b",5
"5274","Podn",2
"5275","Podxl",8
"5276","Podxl2",1
"5277","Pof1b",2
"5278","Pofut2",4
"5279","Pogk",1
"5280","Poglut1",5
"5281","Pogz",5
"5282","Pola2",3
"5283","Pold1",3
"5284","Pold3",5
"5285","Pold4",1
"5286","Poldip3",8
"5287","Pole",3
"5288","Pole2",3
"5289","Polg",5
"5290","Polg2",6
"5291","Polk",2
"5292","Polr1a",2
"5293","Polr1b",5
"5294","Polr1c",5
"5295","Polr2a",3
"5296","Polr2e",3
"5297","Polr2m",4
"5298","Polr3a",3
"5299","Polr3b",5
"5300","Polr3d",3
"5301","Polr3e",5
"5302","Polr3g",4
"5303","Polr3gl",1
"5304","Polr3h",3
"5305","Pom121",5
"5306","Pomgnt1",7
"5307","Pomgnt2",4
"5308","Pon2",1
"5309","Pon3",4
"5310","Pop4",3
"5311","Popdc2",7
"5312","Popdc3",7
"5313","Por",4
"5314","Postn",4
"5315","Pot1b",5
"5316","Pou3f1",5
"5317","Pou3f4",4
"5318","Pou5f1",5
"5319","Pou6f1",4
"5320","Ppa2",6
"5321","Ppan",3
"5322","Ppap2a",7
"5323","Ppap2b",5
"5324","Ppap2c",9
"5325","Ppapdc1b",4
"5326","Ppapdc3",1
"5327","Ppara",7
"5328","Ppargc1a",1
"5329","Ppargc1b",1
"5330","Ppdpf",6
"5331","Ppfia1",3
"5332","Ppfia4",8
"5333","Ppfibp2",4
"5334","Pphln1",5
"5335","Ppib",6
"5336","Ppic",4
"5337","Ppid",3
"5338","Ppif",4
"5339","Ppig",5
"5340","Ppil1",8
"5341","Ppil2",7
"5342","Ppil3",3
"5343","Ppil4",3
"5344","Ppip5k1",4
"5345","Ppip5k2",5
"5346","Ppm1d",5
"5347","Ppm1e",4
"5348","Ppm1f",8
"5349","Ppm1j",1
"5350","Ppm1k",4
"5351","Ppm1m",7
"5352","Ppm1n",2
"5353","Ppme1",4
"5354","Ppox",1
"5355","Ppp1cb",1
"5356","Ppp1cc",4
"5357","Ppp1r10",8
"5358","Ppp1r12b",4
"5359","Ppp1r13b",7
"5360","Ppp1r13l",4
"5361","Ppp1r14c",7
"5362","Ppp1r16a",3
"5363","Ppp1r16b",2
"5364","Ppp1r17",4
"5365","Ppp1r1a",4
"5366","Ppp1r1b",1
"5367","Ppp1r26",5
"5368","Ppp1r36",1
"5369","Ppp1r37",4
"5370","Ppp1r3a",4
"5371","Ppp1r3b",1
"5372","Ppp1r3c",1
"5373","Ppp1r3d",7
"5374","Ppp1r3f",8
"5375","Ppp1r8",3
"5376","Ppp1r9b",4
"5377","Ppp2ca",4
"5378","Ppp2cb",5
"5379","Ppp2r1b",8
"5380","Ppp2r2c",2
"5381","Ppp2r3a",1
"5382","Ppp2r3c",6
"5383","Ppp2r5a",1
"5384","Ppp2r5c",4
"5385","Ppp2r5d",3
"5386","Ppp2r5e",3
"5387","Ppp3ca",2
"5388","Ppp3r1",1
"5389","Ppp4c",8
"5390","Ppp4r1",5
"5391","Ppp4r4",5
"5392","Ppp6r1",1
"5393","Ppp6r2",4
"5394","Ppp6r3",4
"5395","Pprc1",5
"5396","Ppt1",7
"5397","Ppt2",1
"5398","Ppwd1",5
"5399","Pqbp1",8
"5400","Pqlc3",2
"5401","Pradc1",1
"5402","Pram1",3
"5403","Pramef12",7
"5404","Prcp",2
"5405","Prdm1",5
"5406","Prdm15",2
"5407","Prdm16",1
"5408","Prdm5",5
"5409","Prdm9",4
"5410","Prdx3",1
"5411","Prdx4",4
"5412","Prdx5",4
"5413","Prdx6",5
"5414","Preb",8
"5415","Prelid1",4
"5416","Prelid2",4
"5417","Prepl",4
"5418","Prex1",5
"5419","Prex2",5
"5420","Prickle2",4
"5421","Prickle3",1
"5422","Prickle4",1
"5423","Prim1",3
"5424","Prim2",3
"5425","Prima1",2
"5426","Primpol",3
"5427","Prkaa1",1
"5428","Prkab1",8
"5429","Prkab2",1
"5430","Prkaca",4
"5431","Prkag1",4
"5432","Prkag2",1
"5433","Prkag3",9
"5434","Prkar1a",1
"5435","Prkar1b",1
"5436","Prkar2a",4
"5437","Prkca",1
"5438","Prkcb",8
"5439","Prkcd",5
"5440","Prkcdbp",1
"5441","Prkce",7
"5442","Prkch",2
"5443","Prkci",5
"5444","Prkcz",5
"5445","Prkd1",5
"5446","Prkg1",7
"5447","Prkra",3
"5448","Prmt1",3
"5449","Prmt10",8
"5450","Prmt3",5
"5451","Prmt5",3
"5452","Prmt7",3
"5453","Prmt8",7
"5454","Prnd",9
"5455","Prnp",1
"5456","Prob1",7
"5457","Procr",1
"5458","Prodh",3
"5459","Prokr2",5
"5460","Prom1",3
"5461","Prorsd1",4
"5462","Pros1",5
"5463","Proser1",5
"5464","Proser2",1
"5465","Proser3",3
"5466","Prox2",6
"5467","Prpf19",3
"5468","Prpf3",3
"5469","Prpf31",3
"5470","Prpf38a",3
"5471","Prpf38b",8
"5472","Prpf4",3
"5473","Prpf40a",5
"5474","Prpf4b",5
"5475","Prpf8",3
"5476","Prph",5
"5477","Prps1l3",3
"5478","Prpsap1",3
"5479","Prr12",3
"5480","Prr13",1
"5481","Prr18",5
"5482","Prr22",5
"5483","Prr36",5
"5484","Prr7",5
"5485","Prrc2a",3
"5486","Prrc2b",5
"5487","Prrg1",9
"5488","Prrg3",8
"5489","Prrg4",2
"5490","Prrt3",2
"5491","Prrx1",5
"5492","Prss23",1
"5493","Prss35",4
"5494","Prss37",5
"5495","Prss42",7
"5496","Prss8",2
"5497","Prtg",3
"5498","Prune",1
"5499","Prune2",7
"5500","Psap",4
"5501","Psat1",3
"5502","Psd",1
"5503","Psd2",5
"5504","Psd4",2
"5505","Psen2",2
"5506","Psenen",1
"5507","Psip1",3
"5508","Psma7",6
"5509","Psmb10",4
"5510","Psmb5",4
"5511","Psmc3ip",3
"5512","Psmd5",7
"5513","Psmd8",1
"5514","Psme1",1
"5515","Psme3",3
"5516","Psme4",2
"5517","Psmf1",7
"5518","Psmg4",3
"5519","Psors1c2",3
"5520","Psrc1",3
"5521","Pstpip2",8
"5522","Ptbp1",5
"5523","Ptbp2",8
"5524","Ptch1",7
"5525","Ptchd4",5
"5526","Ptcra",7
"5527","Ptdss1",5
"5528","Pter",6
"5529","Ptgdr2",5
"5530","Ptgds",5
"5531","Ptger1",8
"5532","Ptges",6
"5533","Ptges2",4
"5534","Ptges3l",7
"5535","Ptgfrn",4
"5536","Ptgr1",4
"5537","Ptgr2",1
"5538","Pth1r",1
"5539","Ptk2",5
"5540","Ptk2b",7
"5541","Ptk7",5
"5542","Ptma",3
"5543","Ptov1",3
"5544","Ptp4a2",1
"5545","Ptp4a3",4
"5546","Ptpn11",7
"5547","Ptpn12",2
"5548","Ptpn13",3
"5549","Ptpn14",5
"5550","Ptpn2",2
"5551","Ptpn21",9
"5552","Ptpn23",5
"5553","Ptpn9",5
"5554","Ptprd",7
"5555","Ptpre",3
"5556","Ptprg",3
"5557","Ptprj",5
"5558","Ptprk",2
"5559","Ptprm",7
"5560","Ptpro",4
"5561","Ptprr",1
"5562","Ptprs",5
"5563","Ptprt",5
"5564","Ptprv",5
"5565","Ptprz1",6
"5566","Ptrf",1
"5567","Ptrh2",3
"5568","Pttg1ip",1
"5569","Ptx3",1
"5570","Pum1",5
"5571","Pura",4
"5572","Purb",1
"5573","Pus10",5
"5574","Pus3",5
"5575","Pus7",5
"5576","Pus7l",2
"5577","Pvalb",1
"5578","Pvrl1",3
"5579","Pvrl2",2
"5580","Pwp1",3
"5581","Pwp2",3
"5582","Pwwp2b",4
"5583","Pxdc1",9
"5584","Pxdn",4
"5585","Pxmp2",5
"5586","Pxmp4",1
"5587","Pxylp1",8
"5588","Pycard",6
"5589","Pycr1",3
"5590","Pydc3",2
"5591","Pygb",1
"5592","Pygl",4
"5593","Pygm",1
"5594","Pyroxd2",4
"5595","Pyurf",6
"5596","Pyy",5
"5597","Qars",5
"5598","Qdpr",4
"5599","Qk",7
"5600","Qpct",4
"5601","Qpctl",4
"5602","Qrich1",2
"5603","Qser1",2
"5604","Qsox1",4
"5605","Qtrt1",3
"5606","Qtrtd1",5
"5607","R3hcc1",5
"5608","R3hcc1l",2
"5609","R3hdm2",8
"5610","R3hdml",3
"5611","Rab1",1
"5612","Rab10",7
"5613","Rab11a",1
"5614","Rab11b",7
"5615","Rab11fip1",5
"5616","Rab11fip2",5
"5617","Rab11fip3",5
"5618","Rab11fip4",5
"5619","Rab11fip5",4
"5620","Rab12",1
"5621","Rab13",6
"5622","Rab14",7
"5623","Rab15",2
"5624","Rab1b",4
"5625","Rab20",4
"5626","Rab21",1
"5627","Rab22a",1
"5628","Rab23",5
"5629","Rab24",4
"5630","Rab26os",5
"5631","Rab27a",8
"5632","Rab27b",6
"5633","Rab29",4
"5634","Rab2a",4
"5635","Rab2b",7
"5636","Rab30",9
"5637","Rab31",1
"5638","Rab32",5
"5639","Rab33a",1
"5640","Rab34",5
"5641","Rab35",8
"5642","Rab37",5
"5643","Rab39",4
"5644","Rab39b",2
"5645","Rab3a",1
"5646","Rab3b",7
"5647","Rab3d",1
"5648","Rab3gap1",4
"5649","Rab3ip",1
"5650","Rab40b",1
"5651","Rab40c",3
"5652","Rab4a",7
"5653","Rab5a",4
"5654","Rab5b",4
"5655","Rab6a",1
"5656","Rab7",7
"5657","Rabac1",6
"5658","Rabep1",9
"5659","Rabgap1",1
"5660","Rabgap1l",4
"5661","Rabggta",5
"5662","Rabggtb",1
"5663","Rabl2",5
"5664","Rabl6",6
"5665","Rac1",1
"5666","Rac3",5
"5667","Rad23a",4
"5668","Rad23b",4
"5669","Rad50",5
"5670","Rad51",3
"5671","Rad51ap1",3
"5672","Rad51c",1
"5673","Rad51d",8
"5674","Rad52",5
"5675","Rad54b",3
"5676","Rad54l",3
"5677","Rad54l2",5
"5678","Rad9a",3
"5679","Rae1",8
"5680","Raet1b",5
"5681","Rai14",5
"5682","Rala",9
"5683","Ralb",4
"5684","Ralbp1",2
"5685","Ralgapa2",4
"5686","Ralgapb",2
"5687","Ralgds",3
"5688","Ralgps1",1
"5689","Ralgps2",7
"5690","Ramp1",7
"5691","Ramp2",4
"5692","Ran",3
"5693","Ranbp1",3
"5694","Ranbp17",3
"5695","Ranbp3",3
"5696","Ranbp9",1
"5697","Rangap1",1
"5698","Rangrf",8
"5699","Rap1a",9
"5700","Rap1b",9
"5701","Rap1gap2",4
"5702","Rap2a",2
"5703","Rap2b",5
"5704","Rap2c",4
"5705","Rapgef1",5
"5706","Rapgef2",5
"5707","Rapgef3",6
"5708","Rapgef4",7
"5709","Rapgef5",6
"5710","Rapgefl1",1
"5711","Raph1",5
"5712","Rapsn",4
"5713","Rara",6
"5714","Rarb",5
"5715","Rarg",5
"5716","Rarres2",1
"5717","Rasa1",2
"5718","Rasa2",8
"5719","Rasa3",1
"5720","Rasal1",8
"5721","Rasal2",4
"5722","Rasal3",1
"5723","Rasd1",1
"5724","Rasd2",4
"5725","Rasef",5
"5726","Rasgef1a",7
"5727","Rasgef1b",1
"5728","Rasgrf1",9
"5729","Rasgrf2",7
"5730","Rasgrp2",7
"5731","Rasgrp3",5
"5732","Rasgrp4",5
"5733","Rasl10b",1
"5734","Rasl11a",5
"5735","Rasl11b",4
"5736","Rasl12",6
"5737","Rasl2-9",1
"5738","Rassf1",9
"5739","Rassf2",5
"5740","Rassf3",1
"5741","Rassf4",7
"5742","Rassf5",7
"5743","Rassf7",5
"5744","Rassf8",4
"5745","Rb1",2
"5746","Rbak",5
"5747","Rbbp4",8
"5748","Rbbp8",5
"5749","Rbck1",2
"5750","Rbfox1",4
"5751","Rbfox2",4
"5752","Rbfox3",8
"5753","Rbl1",3
"5754","Rbl2",4
"5755","Rbm10",3
"5756","Rbm12",3
"5757","Rbm12b2",5
"5758","Rbm14",3
"5759","Rbm15b",5
"5760","Rbm17",5
"5761","Rbm18",7
"5762","Rbm19",3
"5763","Rbm22",3
"5764","Rbm24",8
"5765","Rbm25",5
"5766","Rbm28",3
"5767","Rbm33",5
"5768","Rbm34",3
"5769","Rbm38",1
"5770","Rbm39",5
"5771","Rbm41",9
"5772","Rbm45",5
"5773","Rbm47",5
"5774","Rbm4b",5
"5775","Rbm6",5
"5776","Rbm8a",3
"5777","Rbms1",2
"5778","Rbms2",2
"5779","Rbmx",5
"5780","Rbpms",7
"5781","Rbpms2",1
"5782","Rcan1",4
"5783","Rcan2",4
"5784","Rcan3",1
"5785","Rcbtb1",5
"5786","Rcbtb2",3
"5787","Rcc1",3
"5788","Rcc2",3
"5789","Rccd1",5
"5790","Rce1",3
"5791","Rcl1",3
"5792","Rcn3",4
"5793","Rcor3",1
"5794","Rcsd1",7
"5795","Rdh10",5
"5796","Rdh11",9
"5797","Rdh14",4
"5798","Rdh9",5
"5799","Rdm1",3
"5800","Rdx",8
"5801","Rec114",7
"5802","Rec8",6
"5803","Reck",8
"5804","Recql4",3
"5805","Recql5",3
"5806","Reep1",7
"5807","Reep3",6
"5808","Reep5",7
"5809","Rell1",9
"5810","Reln",9
"5811","Rem1",8
"5812","Rem2",1
"5813","Renbp",5
"5814","Repin1",1
"5815","Reps1",5
"5816","Reps2",2
"5817","Rer1",4
"5818","Rerg",1
"5819","Ret",5
"5820","Retsat",4
"5821","Rev1",5
"5822","Rex2",5
"5823","Rexo1",3
"5824","Rexo4",5
"5825","Rfc1",3
"5826","Rfc3",3
"5827","Rfc4",3
"5828","Rfc5",3
"5829","Rftn1",3
"5830","Rftn2",6
"5831","Rfwd2",2
"5832","Rfx2",4
"5833","Rfx3",5
"5834","Rfx7",5
"5835","Rfx8",1
"5836","Rfxank",1
"5837","Rfxap",4
"5838","Rgag4",7
"5839","Rgma",2
"5840","Rgmb",2
"5841","Rgp1",8
"5842","Rgs16",9
"5843","Rgs17",8
"5844","Rgs19",5
"5845","Rgs2",4
"5846","Rgs20",3
"5847","Rgs22",4
